Date,open,high,low,close,volume
2010-01-04,9.59456671867524,9.801234628772352,9.506732733700176,9.75990104675293,11116900
2010-01-05,9.744403120594818,9.837403941310603,9.522234712322772,9.568735122680664,14536200
2010-01-06,9.522240863006497,9.630741233611369,9.413739506930503,9.50157356262207,7171200
2010-01-07,9.506737606765274,9.51190443034996,9.26906963469479,9.3207368850708,8556300
2010-01-08,9.083066123298382,9.341401338392727,9.031398883185384,9.243233680725098,11329000
2010-01-11,9.434403202860132,9.635904377268279,9.413735910371734,9.480903625488281,11497500
2010-01-12,9.439566673117286,9.527400664053493,9.077897066798691,9.155397415161133,11522800
2010-01-13,9.27423641929487,9.455070316644516,9.088234712911426,9.398237228393555,8800200
2010-01-14,9.382735774594769,9.553236992424436,9.305235400212323,9.475736618041992,6398700
2010-01-15,9.460234914531531,9.610069806193922,9.057232626141433,9.181233406066895,13716200
2010-01-19,9.238068111209778,9.439570276434969,9.181235026300268,9.382736206054688,7802900
2010-01-20,9.377566564134533,9.393067029253043,9.02106375017262,9.176065444946289,16283900
2010-01-21,10.250744959651875,10.488412966725328,9.992409655195873,10.069910049438477,35144100
2010-01-22,10.007906754073382,10.137074362752607,9.439569078790665,9.506735801696777,20111600
2010-01-25,9.708241046746851,9.847741359784907,9.604906532561438,9.775407791137695,15582000
2010-01-26,9.759906066523456,10.137076305093155,9.69273933074769,9.976907730102539,16018200
2010-01-27,9.93040775086241,10.038909080278271,9.651406162524683,9.858074188232422,15416200
2010-01-28,9.914907105694097,9.961407529225797,9.372402492981184,9.48607063293457,14128500
2010-01-29,9.48090432605331,9.56357153117387,8.509563187680486,8.633563995361328,28653200
2010-02-01,8.902234207540117,9.289737157803602,8.814400166061555,9.248403549194336,18205800
2010-02-02,9.238066531165806,9.610069858435029,9.186400278352286,9.599736213684082,17569900
2010-02-03,9.491238825254714,9.749574110819426,9.434404747079785,9.734073638916016,16905200
2010-02-04,9.387905173171395,9.548072788899576,9.186403947401395,9.310404777526855,21505800
2010-02-05,9.351738387568677,9.398238822049601,9.026235346202215,9.310404777526855,23836800
2010-02-08,9.325901554559643,9.68240445346297,9.217401229289901,9.39306926727295,14937100
2010-02-09,9.589404547006803,9.682405398008045,9.413736491886858,9.47057056427002,12415000
2010-02-10,9.486072892445073,9.641073684156908,9.387905198776378,9.548072814941406,9770100
2010-02-11,9.553239143782582,9.728907224193717,9.398238360112025,9.692740440368652,8142000
2010-02-12,9.584234197036428,9.74956952990933,9.377566262783356,9.661735534667969,11482500
2010-02-16,9.713404970478777,10.25074276155016,9.713404970478777,10.19390869140625,19036400
2010-02-17,10.302410308204163,10.359243394530859,10.10090813795432,10.333410263061523,13328300
2010-02-18,10.271412467356882,10.751916347260458,10.188745239144556,10.710582733154297,17442500
2010-02-19,10.617577736660293,10.819079889555605,10.54007736345627,10.596911430358887,15071300
2010-02-22,10.607249190624437,10.782917296943403,10.529747801888172,10.710582733154297,10665100
2010-02-23,10.664081498929056,10.70541510995316,10.348913084421895,10.503913879394531,11630800
2010-02-24,10.529744773959326,10.710579653224649,10.02340790039307,10.075075149536133,27780900
2010-02-25,9.899408787916354,10.095744171166665,9.615240347203143,10.069910049438477,28118900
2010-02-26,10.162907365170408,10.33340856710888,10.023406113001485,10.286908149719238,9090300
2010-03-01,10.385075346182221,11.082580590603152,10.333408108545378,11.030913352966309,20620200
2010-03-02,11.108410072870521,11.149743652327507,10.803574554823895,10.855241775512695,13412000
2010-03-03,10.720910855204442,10.76741127028153,10.131906911522112,10.142239570617676,25207200
2010-03-04,10.235242291837066,10.240409115074764,9.88907301867744,10.19390869140625,15528100
2010-03-05,10.250743461261928,10.385077918199391,10.080242224662616,10.29207706451416,10340300
2010-03-08,10.431577785154985,10.457410916249543,10.147408415760939,10.276576042175293,9933400
2010-03-09,10.271408510203466,10.405742950662708,10.075074165206557,10.126741409301758,12782500
2010-03-10,10.188739856885597,10.281740685864028,9.816737526442449,9.904571533203125,25708800
2010-03-11,9.71340790003087,9.956243738087833,9.501573010749942,9.935576438903809,26402500
2010-03-12,9.997576169352017,9.997576169352017,9.739240872911246,9.956242561340332,14388000
2010-03-15,9.889070345819936,9.899403989502312,9.599735221006876,9.703069686889648,11815100
2010-03-16,9.80640314690236,9.945904379912758,9.6462356120407,9.883903503417969,11810000
2010-03-17,9.925236869464884,10.121572152725877,9.827070213304864,9.982070922851562,11421100
2010-03-18,10.028571332809667,10.085405386196346,9.920071033221074,9.982070922851562,6879500
2010-03-19,10.023405720946114,10.059572491841067,9.697903797420942,9.780570983886719,12289900
2010-03-22,9.708235144851475,10.302405776528001,9.646234276938019,10.183570861816406,15350900
2010-03-23,10.209410242966323,10.648580409999937,10.173243461940766,10.565913200378418,20338400
2010-03-24,10.462575557142419,10.488408682848368,10.333407957671525,10.348908424377441,10619300
2010-03-25,10.421245759671855,10.472913015369182,10.137077331542969,10.137077331542969,10167400
2010-03-26,9.92523806746653,10.002739417064967,9.713403278964153,9.780570983886719,21547800
2010-03-29,9.878738075577104,10.013071506841701,9.728903192709648,9.765069961547852,10719000
2010-03-30,9.72890270658585,9.780569938974716,9.367233065334284,9.387900352478027,25804100
2010-03-31,9.284569440453739,9.615239262991452,9.238069012057354,9.434404373168945,12664100
2010-04-01,9.568736927201055,9.610070523595136,9.238067170577738,9.356902122497559,11090900
2010-04-05,9.465405594632296,9.61007372290874,9.393072023229573,9.548072814941406,14810100
2010-04-06,9.511903599753472,9.935573241993673,9.455069530755628,9.847739219665527,15020600
2010-04-07,9.73407191596041,9.81673911387114,9.527403921183586,9.739238739013672,15168200
2010-04-08,9.734074461348886,9.749574934561931,9.50157229050815,9.651407241821289,9454200
2010-04-09,9.728906725909113,9.904574797323072,9.656573161963681,9.889074325561523,7965900
2010-04-12,9.868407835885527,10.049242727931379,9.832241054570535,9.858074188232422,10932500
2010-04-13,9.75473503487076,9.88906943394311,9.465399936737457,9.496399879455566,21400400
2010-04-14,9.610073224690861,10.116410169201744,9.599739576320204,9.956242561340332,25927400
2010-04-15,9.873571862863187,10.286907797194575,9.858071395774285,10.173240661621094,13541700
2010-04-16,10.121572738317749,10.307574388911446,9.827070781858085,9.945904731750488,14669500
2010-04-19,9.816737918310327,9.868405157079769,9.59973630385517,9.863238334655762,11932900
2010-04-20,9.940742265645108,10.044076780248272,9.734074221909745,9.987242698669434,13691300
2010-04-21,10.369575985357478,10.498743600492418,9.971739494228904,10.095741271972656,28733300
2010-04-22,10.023405769506839,10.266241493213306,9.832238269430048,10.173240661621094,11872000
2010-04-23,10.240407739427422,10.798411763019239,10.240407739427422,10.731245040893555,24285900
2010-04-26,10.75191317844637,10.762246825295144,10.472911611825152,10.571078300476074,10002200
2010-04-27,10.452242009308065,10.503909246668227,10.085406496445023,10.142239570617676,15216000
