Date,open,high,low,close,volume,ticker,rsi,is_new_low,is_pivot,f_rsi,f_stretch,f_dn,f_d200,f_atr,f_body,f_ret3,score,next_open,next_close,year
2011-06-17,11.831389991673166,11.831389991673166,11.210029594912658,11.2440767288208,29748600,MRVL,30.0133949494262,True,True,-0.33244033670492,-0.6105680438417799,1.5,-1.1044887709789586,0.7322879957326921,-2.363013743369996,-0.8878319310277771,45.58962638860338,11.363243459418149,11.405801773071287,2011
2011-08-05,11.584546645099373,11.686688034278893,10.49503768210358,11.082351684570312,27488100,MRVL,27.232674699543864,True,False,-0.5178216866970757,0.14100985343241032,1.5,-1.0044859224124396,1.249541027945122,-1.05357028513507,-1.0949567332802155,51.78714158153588,10.495036560220504,10.180100440979004,2011
2011-08-08,10.495036560220504,10.920626042181588,10.0183767950027,10.180100440979004,26487500,MRVL,20.872996418598078,True,True,-0.9418002387601282,-0.46175134762034925,1.5,-1.3200357101559317,1.7789306146721002,-0.8726416791873961,-2.0087750934721273,53.74083424486475,10.384386039144808,10.197126388549805,2011
2011-10-21,11.52496632728637,11.720737965255164,11.073841578898424,11.184494972229004,24073100,MRVL,34.27556989050362,True,True,-0.04829534063309211,0.19753685662047285,1.5,-0.7208917663231285,1.6210013694988503,-1.3157878225865056,-1.2190898761201843,45.95140222682871,11.235567936249833,11.746275901794434,2011
2012-02-24,13.882731046314063,13.882731046314063,13.065599867231493,13.159229278564451,26893100,MRVL,44.19270602054605,True,False,0.6128470680364032,1.9697303333306106,-0.5,0.11239484362067453,0.5905200123513218,-2.213542287548981,-0.4218741192045225,39.852897596784324,13.06560223752222,13.048578262329102,2012
2012-02-27,13.06560223752222,13.235837930714329,12.954948834010398,13.048578262329102,13641600,MRVL,42.547240562437366,True,False,0.5031493708291578,1.6487695356496384,0.5,0.06870653243992275,0.5495727092103396,-0.1515186544519311,-0.5234345430437437,39.86904500327013,13.074111070181448,12.988993644714355,2012
2012-02-28,13.074111070181448,13.12518217485984,12.835781142426852,12.988993644714355,14522400,MRVL,41.6479597263428,True,False,0.4431973150895198,1.4505456725563095,1.5,0.045103517997769904,0.5068078327413045,-0.7352895802713003,-0.6226659901385323,44.1579231960933,12.997507538381614,12.767688751220703,2012
2012-02-29,12.997507538381614,13.006018713954107,12.674059325940956,12.767688751220703,14473100,MRVL,38.401474823212595,True,True,0.226764988214173,1.1298756566305235,1.5,-0.04045111985945371,0.510351303274971,-1.730774873821353,-0.3719257783409313,48.72210841457697,12.78471371830456,12.852807998657228,2012
2012-03-05,12.767690223368064,12.801737364827131,12.393171667318336,12.588942527770996,15286000,MRVL,36.276967681236556,True,False,0.08513117874910374,0.8854725550404972,0.5,-0.10857735029878357,0.4436419487319987,-1.0937512417646105,-0.17499861068493855,45.39781176394124,12.393168369992829,12.444238662719728,2012
2012-03-06,12.393168369992829,12.58893917835872,12.316562119154812,12.444238662719728,10650800,MRVL,34.231933203322185,True,True,-0.0512044531118543,0.6736905484133574,1.5,-0.16321561981386123,0.4199208018509334,0.4687462747061539,-0.3973541579203793,46.92949413829263,12.503820547564644,12.605962753295898,2012
2012-05-04,12.103770326213043,12.20591174862544,11.746274941895722,11.933534622192385,10295800,MRVL,32.626235004963405,True,False,-0.15825099966910633,-0.3286316923185699,1.5,-0.3746366427732012,0.39648438555846083,-0.9259251083038436,-0.8088713052360432,44.22347958053815,11.84841587130285,11.89097499847412,2012
2012-05-07,11.84841587130285,12.044186719843738,11.814368731915398,11.89097499847412,11615800,MRVL,32.08851327298888,True,False,-0.19409911513407488,-0.39821631188623946,1.5,-0.3875422735965578,0.3480071144470206,0.46296557935817534,-0.7169354416194401,42.23461366289551,11.84841339920075,11.83138942718506,2012
2012-05-08,11.84841339920075,11.865436559468776,11.55050038290748,11.83138942718506,14489500,MRVL,31.310462177630157,True,False,-0.24596918815798954,-0.1435936864680288,1.5,-0.4069016667472575,0.3505578894768149,-0.1351382699311449,-0.3326341328768814,46.46479042689291,11.414314694910958,11.62710952758789,2012
2012-05-09,11.414314694910958,11.73776293798964,11.295150108130512,11.62710952758789,15593200,MRVL,28.73780820749481,True,False,-0.41747945283367943,-0.06971938542053276,1.5,-0.4818341064105608,0.45899791446686095,1.2019242231673424,-0.3209705928562914,47.654381174596615,11.67817785700224,11.54198932647705,2012
2012-05-10,11.67817785700224,11.729248150075348,11.405799984204192,11.54198932647705,9122100,MRVL,27.71589844539814,True,True,-0.4856067703067907,-0.21870628038859197,1.5,-0.5103102959289973,0.45516714445211864,-1.0526302580692244,-0.3668598159968492,51.86829775075942,11.516455702910765,11.754786491394045,2012
2012-05-18,11.754785113776526,11.780320262497169,10.784440533166991,10.86104679107666,25079800,MRVL,25.536564838964296,True,True,-0.6308956774023803,-0.5414336553018863,0.5,-0.7470431720434872,0.8365083849038715,-2.2435900048417214,-0.5792185476547265,50.6586213585496,10.878068503766732,11.278122901916504,2012
2012-09-24,8.398606276795503,8.424421434554255,8.114637079502028,8.166267395019531,16389100,MRVL,32.27903011311051,True,False,-0.18139799245929947,-0.5372848192348512,1.5,-1.2267184401212798,0.5051607765049108,-1.8750049670584708,-0.7433154986235146,41.435888190316085,8.174875464993649,7.951141834259033,2012
2012-09-25,8.174875464993649,8.26092711393753,7.951141834259032,7.951141834259033,11043100,MRVL,29.195905995877965,True,False,-0.38693960027480234,-0.6666666666666644,1.5,-1.316397543256903,0.590122937476364,-1.8055540838384216,-0.9615373437374924,43.63260015725854,7.761829672748563,7.925326824188232,2012
2012-09-26,7.761829672748563,7.951141991120947,7.701593189039749,7.925326824188232,14762900,MRVL,28.839922723832956,True,True,-0.41067181841113626,-0.10961639202974431,1.5,-1.3186254111690991,0.5856901254377365,1.6379276325525178,-0.7764795607490632,41.28286053667833,7.942537587982555,8.028589248657227,2012
2012-10-10,7.701593266762255,7.770434259710458,7.563911280865848,7.589726448059082,11751600,MRVL,28.821652580003573,True,True,-0.4118898279997618,-0.593333490937333,1.5,-1.38277539333781,0.39475011909058993,-1.3541691501959012,-0.581084934497228,43.86193699593187,7.632754474299049,7.641359806060791,2012
2012-10-15,7.520884668276634,7.632751475276311,7.460649010911147,7.49506950378418,10050200,MRVL,28.318393759776953,True,True,-0.44544041601486983,-0.5685131021296791,0.5,-1.398094014116792,0.4128041320851643,-0.3749970197649215,-0.1558965018744335,40.481111981876396,7.572519375031972,7.718806743621826,2012
2012-10-19,6.841081510388612,6.849686841526288,6.471060888288806,6.514086723327637,54487000,MRVL,20.666201050745997,True,False,-0.9555865966169336,-0.5682982693963584,0.5,-1.8335448013879652,1.317600207075934,-2.1590885692394504,-1.9509492534090012,48.09600067889153,6.557111300013856,6.419429302215576,2012
2012-10-22,6.557111300013856,6.600137129488178,6.3161678038668665,6.419429302215576,17758900,MRVL,19.894677632383363,True,True,-1.0070214911744424,-0.4301417576111482,1.5,-1.8678415945992333,1.3559467092992952,-1.2121203363870252,-2.1388857590735917,51.179485820817476,6.333378018106493,6.5571112632751465,2012
2013-03-21,9.07157575735456,9.08900473626372,8.82757587004249,8.83629035949707,9140100,MRVL,50.68660443579479,True,True,1.045773629052986,3.299729989006058,0.5,0.05818952023646906,0.19834131768421345,-2.249994436903378,-0.45152387666675536,38.936249716689765,8.940861846531075,8.897290229797363,2013
2013-04-02,9.054145268422031,9.062858924564113,8.801430956998395,8.818859100341797,4673000,MRVL,47.490371130282405,True,False,0.8326914086854936,1.9242161078589677,0.5,0.03648281760569638,0.06460620270231412,-2.2500095367674113,-0.463848817747152,37.3632503507901,8.862432845785088,8.723004341125488,2013
2013-04-03,8.862432845785088,8.958289734973704,8.679432725654504,8.723004341125488,8062400,MRVL,44.90151576067065,True,True,0.6601010507113766,1.5849708528949125,1.5,-0.018079150954777856,0.11083803149154192,-1.25,-0.6734393061341645,40.06541796517249,8.705572684553367,9.045430183410645,2013
2013-04-17,8.871147778952675,8.8798614376353,8.531290158545788,8.592289924621582,9357400,MRVL,41.498997706332496,True,False,0.43326651375549974,0.9888396943792293,0.5,-0.10476028282757288,0.37925266451654305,-2.000005960470164,-0.6944475018585583,39.36743994691709,8.635861519747042,8.322147369384766,2013
2013-04-18,8.635861519747042,8.653290499185799,8.243718624029327,8.322147369384766,9976100,MRVL,36.48875637133165,True,True,0.09925042475544311,0.2688808682131527,0.5,-0.2562252584734376,0.5291394417520399,-1.9148907028981554,-0.7389165748394017,41.50108429427068,8.339576517084357,8.487719535827637,2013
2013-08-23,11.091978801608386,11.153308591534728,10.233358400416732,10.680191040039062,21558200,MRVL,40.62792645633118,True,False,0.37519509708874543,1.8424724553993475,1.5,0.5056751913148472,0.32405024842764263,-1.1190490679416198,-0.9301460503203365,48.88686326614364,10.566292590004766,10.504961967468262,2013
2013-08-26,10.566292590004766,10.645144815170534,10.40858646856187,10.504961967468262,13557700,MRVL,37.53500823405407,True,False,0.16900054893693786,1.499124801650253,1.5,0.4108716178794303,0.3358091485161754,-0.6481553432350731,-1.0153272420114392,49.579885966180925,10.312214431303415,10.198315620422363,2013
2013-08-27,10.312214431303415,10.426112406628508,10.189553980610906,10.198315620422363,12902000,MRVL,32.825539018872206,True,True,-0.1449640654085196,0.2404054103077186,1.5,0.25028228234775907,0.395959090897594,-1.2037069741977484,-1.2731447069532553,49.02403824003841,10.145744263062412,10.373541831970217,2013
2013-09-30,10.11517209511183,10.22961713916305,9.89508566568174,10.12397575378418,9124900,MRVL,32.192959234088164,True,False,-0.18713605106078907,-0.15084504615906882,0.5,0.09671171251524058,0.28135521239506733,0.06579095967214629,-0.4807732370372353,43.25303940452212,10.062353502673796,9.92149829864502,2013
2013-10-01,10.062353502673796,10.185601386417355,9.868677177352607,9.92149829864502,11330700,MRVL,29.000008558069993,True,True,-0.39999942946200046,-0.5482334932808672,1.5,-0.00516958334706441,0.3312366581569311,-1.1111111111111065,-0.7506213814862203,49.930030216887054,9.84226474301441,9.930298805236816,2013
2013-10-04,9.965514842929927,10.00953230373829,9.78944583925971,9.815855979919434,4478400,MRVL,28.001663253516156,True,False,-0.4665557830989229,-0.48023758708559083,-0.5,-0.0578949026240394,0.2575032270242648,-1.7000007629394587,-0.13309773829726645,46.392342168565946,9.72782289048776,9.71021556854248,2013
2013-10-07,9.72782289048776,9.824660642496845,9.639787959888,9.71021556854248,3705200,MRVL,26.34356538089692,True,False,-0.5770956412735387,-0.49672366776992205,0.5,-0.11000194420175413,0.23016274482742077,-0.23810064441122708,-0.2770350130077065,48.78489426378443,9.710213066016369,9.648589134216309,2013
2013-10-08,9.710213066016369,9.807051632631437,9.569357885008746,9.648589134216309,6620200,MRVL,25.398721972256425,True,True,-0.6400852018495716,-0.4735538768561988,1.5,-0.13967244709849946,0.22323467805699984,-0.6481442235691498,-0.3868336038536549,54.02863982619147,9.6662003168787,9.75423526763916,2013
2014-03-26,14.070299065581317,14.105807672038004,13.573177728595748,13.58205509185791,4568900,MRVL,43.784709549072296,True,True,0.5856473032714864,1.2694586719351033,1.5,0.6824355344541211,-0.12858029572743712,-2.291666004393248,-0.6871513373258766,44.59129518679379,13.590932846069336,13.590932846069336,2014
2014-04-10,14.114681092931448,14.150189691600024,13.555420875549316,13.555420875549316,4228200,MRVL,42.037306806282956,True,False,0.4691537870855304,0.7200860921776085,0.5,0.5705636170724071,0.04565634744849677,-2.3507462155449117,-0.42694803705625173,41.30348707384867,13.528788977018698,13.262474060058594,2014
2014-04-11,13.528788977018698,13.688578096513115,13.244720183776872,13.262474060058594,3241400,MRVL,37.5725044800044,True,True,0.17150029866695984,0.11004737928261621,1.5,0.44529959838142563,0.11783606272694966,-1.5000009536743226,-0.8426978159495252,44.492768235919435,13.324614270809358,13.457771301269531,2014
2014-06-09,13.377879367295858,13.502159907593084,13.013915955858453,13.173705101013184,9699800,MRVL,36.70495349313518,True,True,0.11366356620901191,-0.357282207987466,1.5,0.1821721094506501,0.07577530564023527,-1.0454521021575618,-0.9207229698891192,40.90032964746831,13.155880096860985,13.21827220916748,2014
2014-06-16,13.209356629912852,13.325228283687537,12.941961421232888,13.004353523254396,6266900,MRVL,36.422745694091915,True,True,0.09484971293946103,-0.5488927135942064,1.5,0.10476319688564995,0.14387731745114374,-1.3372086576015518,-0.46204690736687953,41.99442211441622,13.031095022219215,13.21827220916748,2014
2014-06-24,13.12913171649609,13.12913171649609,12.790431160562113,12.808257102966309,7651600,MRVL,35.48396127389249,True,True,0.03226408492616599,-0.6294061750821974,0.5,0.019384920755773916,-0.006577697333745812,-2.3684240246148978,-0.2806182404785959,40.530995674472656,12.7904407881503,12.9152250289917,2014
2014-06-27,12.78152416536861,12.81717691806025,12.629999753921972,12.63891315460205,5199500,MRVL,33.902056343753685,True,True,-0.07319624374975434,-0.6467315982775309,0.5,-0.047228971948320986,-0.09437377166331071,-1.9047597422355027,-0.16526833725589302,41.320691827810656,12.603258420860348,12.772608757019045,2014
2014-07-14,12.558692782120565,12.647824228427874,12.30021014278078,12.4071683883667,7725200,MRVL,33.42537227961476,True,True,-0.10497518135901582,-0.4163765323631155,1.5,-0.140336790975239,-0.1358776244784599,-1.0897457842638807,-0.35764068993689446,44.08308266951074,12.487388743155414,12.63891315460205,2014
2014-07-25,12.407174724225529,12.41608812841656,11.925861948286997,11.934775352478027,8179800,MRVL,30.01943862450372,True,False,-0.33203742503308525,-0.6452557821585675,0.5,-0.3179039578104398,-0.11637923930585664,-2.40908885987408,-0.6797263341375148,43.97376616991615,11.96150993183287,11.801072120666504,2014
2014-07-28,11.96150993183287,11.979335883057647,11.676287912007036,11.801072120666504,12388400,MRVL,28.22450697083839,True,True,-0.4516995352774406,-0.3688779178715323,0.5,-0.36694197856937616,-0.08852000271940969,-1.3235347741329329,-0.6362019573704372,45.56942201644147,11.85455086067644,11.952595710754396,2014
2014-10-10,11.52058692597538,11.601150608217775,10.813418059388429,10.911884307861328,17568800,MRVL,26.219538011873723,True,False,-0.5853641325417518,-0.44203427299926107,0.5,-0.6225615778269883,0.11872184511525011,-1.9318187975685646,-0.8148041362174591,47.52692214293875,10.902936308681488,10.446409225463867,2014
2014-10-13,10.902936308681488,10.974548299733398,10.428505800859757,10.446409225463867,13606700,MRVL,21.786186532395348,True,True,-0.8809208978403101,-0.6282091906855914,1.5,-0.8025325511170639,0.3139744082663397,-2.090162781099137,-1.5730298432161407,53.56951314527456,10.652291297912598,10.652291297912598,2014
2015-03-03,14.55879486222534,14.693598169185066,14.343108371207848,14.379055976867676,8055300,MRVL,49.95008406640957,True,True,0.9966722710939716,3.122817044433983,-0.5,0.5160784405942009,-0.08333884880192313,-1.282055044076832,-0.07764009441747488,37.19871421692745,14.298173876497176,14.56778049468994,2015
2015-03-12,14.251138255060466,14.620945270791102,14.251138255060466,14.494669914245604,5129900,MRVL,49.64633422271227,True,False,0.9764222815141513,2.1067813250051035,1.5,0.512682905117251,-0.20745731534492312,1.646342881732425,-0.2813288590491819,34.90396536427983,14.449574980306767,14.485652923583984,2015
2015-03-13,14.449574980306767,14.566830446424037,14.350357625641578,14.485652923583984,4090000,MRVL,49.41143802287924,True,False,0.9607625348586158,1.6880364754202162,1.5,0.5036758752565207,-0.2396814608141731,0.41665673254972935,-0.1991404716877837,35.413835470661375,14.485653562942275,14.422515869140623,2015
2015-03-16,14.485653562942275,14.629968783166936,14.395456980395142,14.422515869140623,5374100,MRVL,47.709283138357726,True,False,0.8472855425571818,1.5915887463620644,1.5,0.4744616632406373,-0.25837917561200274,-0.6730758650033922,-0.15441386894081977,38.67853379415857,14.44055215896108,14.187999725341797,2015
2015-03-17,14.44055215896108,14.467611901254372,14.124862047030152,14.187999725341797,7293400,MRVL,41.93122107147435,True,True,0.46208140476495646,1.0629791068967263,1.5,0.381316865030058,-0.22231918599856354,-1.8421046027204715,-0.26446806888165697,44.547132740802596,14.215063407399926,14.27820110321045,2015
2015-03-23,14.160942163475625,14.242119677551068,13.998587995511166,14.052705764770508,7095100,MRVL,39.102652412476836,True,False,0.27351016083178903,0.8183702130829769,1.5,0.3140898193043995,-0.2563531701002468,-1.1111120922593363,-0.19741224473057012,45.379286527077056,14.06172954675682,13.953493118286133,2015
2015-03-24,14.06172954675682,14.097808356247048,13.881335499305674,13.953493118286133,4594600,MRVL,36.82626582107591,True,False,0.1217510547383938,0.6208800032842529,1.5,0.27366955233882884,-0.2739028141573239,-1.2500000000000102,-0.26107338060324115,47.0640655566238,14.034666172069564,13.41230583190918,2015
2015-03-25,14.034666172069564,14.034666172069564,13.394266863018975,13.41230583190918,11158500,MRVL,27.441669997787287,True,True,-0.5038886668141809,-0.6207174942678548,1.5,0.0684326058184237,-0.09383464115129114,-2.429579214736554,-0.6758888390344816,53.17210267117668,13.25897467142398,13.493487358093262,2015
2015-07-09,11.78555346843755,11.848965085010294,11.23296356201172,11.23296356201172,7442200,MRVL,25.630647448072963,True,True,-0.6246235034618024,-0.6666666666666666,1.5,-0.6835712294307794,0.28412617660070105,-2.2426482962896412,-0.8107051747621913,51.67554496843959,11.3416653607695,11.332606315612791,2015
2015-08-24,9.149430832999258,9.919431890323116,9.149430832999258,9.611431121826172,12090400,MRVL,22.612247619566688,True,False,-0.8258501586955541,0.03645930709370996,1.5,-1.1587944842295006,1.371688434282006,1.49999887802946,-1.3644007180302744,51.34574115783428,10.037195827073475,9.403077125549316,2015
2015-08-25,10.037195827073475,10.100607438050368,9.394018077147358,9.403077125549316,6400600,MRVL,21.016224533183788,True,True,-0.9322516977877474,-0.29683301822652686,1.5,-1.2327513330123052,1.5750091454796982,-2.2435899003410027,-1.1383507523515093,59.10633672463386,9.674841276734496,9.493663787841797,2015
2015-09-14,7.835896390421432,7.881190763991158,7.645660712563238,7.808720111846924,15022900,MRVL,19.974725134567436,True,True,-1.0016849910288377,-0.1911981335866204,0.5,-1.7797833250911255,2.779362511461832,-0.28845871694238046,-2.2770389372722506,51.16610197761753,7.835891425978893,7.826833248138428,2015
2016-01-06,7.743574485130829,7.752759553880969,7.376144578507994,7.394516468048096,7374500,MRVL,37.174445839966076,True,True,0.14496305599773837,-0.5149871371504967,1.5,-1.2615571669274306,0.8812938428366678,-2.3170747308776627,-1.0912658708526966,36.36635593899495,7.275100464536756,7.468000888824463,2016
2016-01-19,7.74357504750313,7.74357504750313,7.100573321230505,7.1373162269592285,6357400,MRVL,35.09168631270239,True,True,0.0061124208468262015,-0.5898637438476836,0.5,-1.3243675330781057,1.3123867698833702,-2.3571430517701875,-0.7840765339086536,36.786699727301205,7.00871646911301,7.26591682434082,2016
2016-04-04,9.193409091520078,9.239607304272967,8.842303908218792,8.88850212097168,4192400,MRVL,41.254656727511126,True,True,0.4169771151674084,2.459268290538444,1.5,-0.2363041383494513,0.32637713089844916,-1.9186028459395656,-0.8478715678599799,48.79091416972833,9.92334418932751,10.052699089050291,2016
2016-05-04,8.897739381429242,8.980895964243302,8.703707648582222,8.75914478302002,4054200,MRVL,39.10832021271319,True,True,0.2738880141808792,-0.5559438520216262,1.5,-0.31529444706316967,0.8738347004482742,-1.2500039736404556,-0.626260658097269,38.10608210632354,8.78686838902426,8.823826789855957,2016
2016-06-27,8.977964177589797,9.024434149471888,8.411033002383045,8.476090431213379,8938700,MRVL,34.82772400832063,True,True,-0.011485066111958039,-0.5297866178825793,0.5,-0.44526074456729015,0.8255089600076603,-2.045454873854873,-1.3454029253331112,38.23097796285434,8.578324317932129,8.578324317932129,2016
2016-10-11,12.2688467908884,12.32486842223914,11.886028154568724,11.979398727416992,5039800,MRVL,51.00374779650875,True,True,1.0669165197672499,2.652799788952567,0.5,0.8280966626817776,-0.015616611075747421,-1.6489374653785926,-0.33194310345001227,39.567076562767255,12.287517452783248,12.08210277557373,2016
2016-10-21,12.128790221899935,12.2034863196286,11.988735261270628,12.044756889343262,2681100,MRVL,50.99003302624135,True,True,1.0660022017494233,2.1744421583195472,0.5,0.7810357976558513,-0.12189486427707902,-0.9782644751463446,-0.10568468658302549,36.443384222099056,12.091442294844198,12.203486442565918,2016
2016-11-01,12.306196967644253,12.352881371684624,11.942052739173032,12.091444969177246,4219200,MRVL,49.52613798182191,True,False,0.9684091987881274,1.2771894323102986,1.5,0.7353256460007285,0.05561252394907836,-1.3068222457751106,-0.16196278230799221,38.33136427142176,12.091440008730428,12.08210277557373,2016
2016-11-02,12.091440008730428,12.231495834738192,11.998070348506149,12.08210277557373,3856200,MRVL,49.22433881561173,True,False,0.9482892543741154,1.2926211910662448,1.5,0.722570798901091,0.0258288788608498,-0.10000228881836754,-0.15267253838849443,36.65374633368885,11.998070626798276,11.79265594482422,2016
2016-11-03,11.998070626798276,12.03541866984378,11.58724126285016,11.79265594482422,4594300,MRVL,40.906977261668494,True,False,0.39379848411123297,0.607697512880582,1.5,0.5789768893181513,0.14333716465547316,-1.1458335402936721,-0.383730810715896,44.227353731408556,11.736635336527868,11.689950942993164,2016
2016-11-04,11.736635336527868,11.83934313937876,11.61525395435264,11.689950942993164,3844000,MRVL,38.42591648454313,True,True,0.22839443230287534,0.41707366237429344,1.5,0.5245571085048628,0.12010033743122331,-0.5208238131757983,-0.4150600147537639,44.87228279155011,11.84868236210551,11.998075485229492,2016
2017-01-23,13.165681011096364,13.268830611885368,12.968758395564093,13.08128547668457,4831700,MRVL,42.794452640842614,True,True,0.5196301760561742,1.2963812153298384,0.5,0.6140611655730366,-0.40597012834900986,-0.7031268626469126,-0.22871554147762263,39.73783375057667,13.137550518483296,13.60641384124756,2017
2017-03-28,14.741063121046013,14.83483524904606,14.609781068702963,14.722308158874512,6630300,MRVL,46.35417212020118,True,False,0.7569448080134118,2.5930386060364685,1.5,0.7546472832513251,-0.1642669649463353,-0.20833830039180984,-0.16499111988866194,45.847520813224065,14.675423479030156,14.75981903076172,2017
2017-03-30,14.712932728161547,14.7691967282311,14.619160587093551,14.637914657592772,6500200,MRVL,44.28255187158844,True,False,0.6188367914392292,1.1969721528866017,0.5,0.7048197185494676,-0.2611322312465874,-1.2500000000000295,-0.09535651358936054,39.67633916173685,14.58143431067771,14.364925384521484,2017
2017-03-31,14.58143431067771,14.666155507082,14.364925384521484,14.364925384521484,7280800,MRVL,38.14089422729291,True,False,0.20939294848619408,0.6094370016428939,0.5,0.5917686401058109,-0.2368684853550053,-1.7968731373530684,-0.30343643341821935,44.2496620697423,14.251961100467817,14.120172500610352,2017
2017-04-03,14.251961100467817,14.355508708953858,13.997797564543362,14.120172500610352,10896700,MRVL,33.63655223558132,True,False,-0.09089651762791201,0.0697329080855716,1.5,0.4910693595892368,-0.1921730327791654,-0.9210546128961916,-0.5417127141076796,48.39939058272555,14.035453057886992,14.082520484924316,2017
2017-04-04,14.035453057886992,14.176655338998964,13.997799295804436,14.082520484924316,5285300,MRVL,32.991073368643086,True,True,-0.13392844209046093,0.010010582238128821,1.5,0.4712398411007379,-0.23335438366638359,0.6578953972795462,-0.474277062050954,46.14119514083899,14.13900168385964,14.110760688781738,2017
